"gene","cluster_1","cluster_2","cluster_3","cluster_4"
"mlycd",0.083028421307822,0.1397625026356,0.0831847111613055,0.136278545718412
"osgin1",0.0233122879779131,0.010485262883485,0,0.00250840679860535
"mbtps1",0.112241932849991,0.0801493663844313,0.088425077453463,0.0926236541786847
"hsdl1",0.0689081164055351,0.0554349318440225,0.120256388901101,0.118573438771725
"taf1c",0.0577795334914801,0.0336427675139721,0.032095527479298,0.0322738945637041
"tldc1",0,0.00292302586774302,0,0.00233479630478943
"cotl1",2.1871245202255,1.87843335504012,1.30563467212211,0.720685356241043
"klhl36",0.0630349662745065,0.0884754599367796,0.0696127427961926,0.0886943259092363
"usp10",0.0614882046811818,0.0341088885397424,0.0460179449077481,0.0513480603414149
"crispld2",0,0,0.0167645275627855,0
"zdhhc7",0.122638737878468,0.100705023039615,0.102761426368128,0.114032985302834
"a130014a01rik",0.0149908034243557,0.0190957901616696,0.0118402151113938,0.0109395751105565
"x6430548m08rik",0.00518794064508237,0.00371826456604769,0.00907429352215883,0.0192151049201004
